Role,jobtitle,company,city,state,country,language,formattedLocation,source,date,snippet,url,onmousedown,latitude,longitude,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,stations
Data Analyst,BI Analyst - ref: 5033DB,Exceed HR,Grabouw,WC,ZA,en,"Grabouw, Western Cape",Indeed,08/09/2019 11:38,<b>Data</b> analysis and <b>data</b> modelling from a variety of different <b>data</b> sources. Good graphical presentation of <b>data</b>. Provide training and support to end users.,http://www.indeed.co.za/viewjob?jk=28c0bf513d2d618c&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZokfQOvhPpWw-1x7HCkFTXk&indpubnum=9091824477922251&atk=1dlmkghp2ole1800,"indeed_clk(this,'6386');",-34.15,19.01667,28c0bf513d2d618c,FALSE,FALSE,TRUE,"Grabouw, Western Cape",18 days ago,
Network Engineer,Network Engineer,Orange Labs Egypt,الجيزة,GZ,EG,en,الجيزة,Indeed,08/09/2019 13:03,"Integration, Validation, and Automation <b>Network</b> <b>Engineer</b>. Knowledge of <b>Network</b> Design tools such MS Visio is a plus. Fluent in English is a must.",http://eg.indeed.com/viewjob?jk=7f121995217373c9&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav8EMRwYcTJDSbqHLJiHNrh9lNLuvnUCv3szicr8j-YF4-PfrUG8DDJLqO7aSOPTw2M&indpubnum=9091824477922251&atk=1dlmli99holng800,"indeed_clk(this,'1809');",30.00808,31.21093,7f121995217373c9,FALSE,FALSE,TRUE,الجيزة,منذ 18 يوم,
Data Analyst,BI Analyst,Exceed HR Consulting,Grabouw,WC,ZA,en,"Grabouw, Western Cape",Exceed HR Consulting,08/09/2019 13:13,<b>Data</b> analysis and <b>data</b> modelling from a variety of different <b>data</b> sources. Good graphical presentation of <b>data</b>. Provide training and support to end users.,http://www.indeed.co.za/viewjob?jk=d30ccd32e75cd65b&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZgSUXs_-837KfFaVIzddFK4&indpubnum=9091824477922251&atk=1dlmkg4k8olnf800,"indeed_clk(this,'2919');",-34.15,19.01667,d30ccd32e75cd65b,FALSE,FALSE,FALSE,"Grabouw, Western Cape",18 days ago,
Data Analyst,Master data Specialist,Schneider Electric,,,EG,en,مصر,Schneider Electric,08/09/2019 14:56,IT profile and <b>data</b> <b>analyst</b> needed. The ARIS role SCM Master <b>Data</b> Maintenance has authority to maintain relevant SCM Master <b>Data</b>.,http://eg.indeed.com/viewjob?jk=3d20477c76410ece&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgFp4P5n2fNSScfjcUmJdU3ae_jCRRz8xvs6YSlRzVjZnCR0KOnBA0Od3c9AvWG2IU&indpubnum=9091824477922251&atk=1dlmkgoc8ovv9801,"indeed_clk(this,'3144');",,,3d20477c76410ece,FALSE,FALSE,FALSE,مصر,منذ 17 يوم,
Data Analyst,BI Analyst,Exceed Recruitment and Human Resource Consultants,Grabouw,WC,ZA,en,"Grabouw, Western Cape",Exceed Recruitment and Human Resource Consultants,08/09/2019 17:25,<b>Data</b> analysis and <b>data</b> modelling from a variety of different <b>data</b> sources. Good graphical presentation of <b>data</b>. Provide training and support to end users.,http://www.indeed.co.za/viewjob?jk=9ec96ad3dfc592d2&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZgSUXs_-837KfFaVIzddFK4&indpubnum=9091824477922251&atk=1dlmkg3vof1b3801,"indeed_clk(this,'2264');",-34.15,19.01667,9ec96ad3dfc592d2,FALSE,FALSE,FALSE,"Grabouw, Western Cape",17 days ago,
Data Analyst,Treasury Associate Analyst,PepsiCo,مدينة نصر,C,EG,en,مدينة نصر,PepsiCo,08/09/2019 18:01,"In charge of maintaining Treasury <b>data</b> base; Act as the focal point of contact between financial institutions (Banks, leasing companies, Mortgagee companies …..…",http://eg.indeed.com/viewjob?jk=92fc0156c4b40191&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgFp4P5n2fNSScfjcUmJdU3ae_jCRRz8xvs6YSlRzVjZnCR0KOnBA0Od3c9AvWG2IU&indpubnum=9091824477922251&atk=1dlmkgoc8ovv9801,"indeed_clk(this,'3144');",30.05,31.366667,92fc0156c4b40191,FALSE,FALSE,FALSE,مدينة نصر,منذ 17 يوم,
Network Engineer,Telecom Engineer,ALSTOM,القاهرة,C,EG,en,القاهرة,ALSTOM,08/09/2019 19:10,Note the serial numbers of the equipment and the software versions and Ability to perform and test online the installed equipment connection with other network…,http://eg.indeed.com/viewjob?jk=6ff9cc6aeb25a994&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav8EMRwYcTJDSbqHLJiHNrh9lNLuvnUCv3szicr8j-YF44YaVjopqMOwvtF5Jj1y_1Q&indpubnum=9091824477922251&atk=1dlmli6nkolng800,"indeed_clk(this,'9187');",30.06263,31.24967,6ff9cc6aeb25a994,FALSE,FALSE,FALSE,القاهرة,منذ 17 يوم,
Data Analyst,Stagiaire - Business Analyst CRM,URBAN LAND,Casablanca,6,MA,fr,Casablanca,Indeed,08/09/2019 21:26,"Nous recherchons un Stagiaire Business <b>Analyst</b> CRM. Diplômé(e) d'une école d'ingénieur ou de commerce et/ou d'une université (formation en statistiques,…",http://ma.indeed.com/viewjob?jk=aafa0aff8d36fe14&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhjVlJqnNN7kWEIT_Bh4WSKksYztKg6YcWeBpo--oJoVp5Sq-p4TnwUdwN0h2Qbp4RA&indpubnum=9091824477922251&atk=1dlmkglp6ovv9800,"indeed_clk(this,'485');",33.593914,-7.61763,aafa0aff8d36fe14,FALSE,FALSE,TRUE,Casablanca,il y a 17 jours,
Data Analyst,Senior Business Analyst,CIB Egypt,القاهرة,C,EG,en,القاهرة,Cantalop,08/09/2019 23:14,"Background in building reports and analysing operations <b>data</b>. Identify process improvement opportunities by utilizing a proven, collaborative, and data-driven…",http://eg.indeed.com/viewjob?jk=4d2877efeb92560c&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgFp4P5n2fNSScfjcUmJdU3ae_jCRRz8xvs6YSlRzVjZnCR0KOnBA0Od3c9AvWG2IU&indpubnum=9091824477922251&atk=1dlmkgoc8ovv9801,"indeed_clk(this,'3144');",30.06263,31.24967,4d2877efeb92560c,FALSE,FALSE,FALSE,القاهرة,منذ 17 يوم,
Data Analyst,Junior Angular JavaScript Developer,Manpower Group,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Manpower Group,09/09/2019 03:47,Understanding and implementing business requirements provided by a Business <b>Analyst</b>. Working with MongoDB NoSQL databases applicableKnowledgeable in using…,http://www.indeed.co.za/viewjob?jk=1867c6a25f2ffc0d&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZoWi4HbX7r8xjdChchUB7Sg&indpubnum=9091824477922251&atk=1dlmkg8hcolng800,"indeed_clk(this,'6924');",-26.20227,28.04363,1867c6a25f2ffc0d,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",17 days ago,
Data Analyst,Lead: Angular JavaScript Developer,Manpower Group,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Manpower Group,09/09/2019 03:47,Understanding and implementing business requirements provided by a Business <b>Analyst</b>. Working with MongoDB NoSQL databases applicableKnowledgeable in using…,http://www.indeed.co.za/viewjob?jk=8443200963f5b587&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZr0EbF7-cqBPhXdvdk1VMY0&indpubnum=9091824477922251&atk=1dlmkgageovv9801,"indeed_clk(this,'8942');",-26.20227,28.04363,8443200963f5b587,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",17 days ago,
Data Analyst,Intermediate Angular JavaScript Developer,Manpower Group,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Manpower Group,09/09/2019 03:47,Understanding and implementing business requirements provided by a Business <b>Analyst</b>. Working with MongoDB NoSQL databases applicableKnowledgeable in using…,http://www.indeed.co.za/viewjob?jk=8235472df28b7876&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZpfRTNPpUynwhcsIQF6OYos&indpubnum=9091824477922251&atk=1dlmkgcg3olng800,"indeed_clk(this,'978');",-26.20227,28.04363,8235472df28b7876,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",17 days ago,
Data Analyst,Analyst III - Systems,ALSAC/St. Jude Children's Research Hospital,رشيد,BH,EG,en,رشيد,ALSAC/St. Jude Children's Research Hospital,09/09/2019 05:34,"Experience or solid understanding of dimensional <b>data</b> modeling is desired. Collaborates with colleagues to audit, evaluate, and maintain assigned system…",http://eg.indeed.com/viewjob?jk=6e5af487f6885a58&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgFp4P5n2fNSScfjcUmJdU3ae_jCRRz8xvs6YSlRzVjZnCR0KOnBA0Od3c9AvWG2IU&indpubnum=9091824477922251&atk=1dlmkgp0hf1b3801,"indeed_clk(this,'3793');",31.39951,30.41718,6e5af487f6885a58,FALSE,FALSE,FALSE,رشيد,منذ 17 يوم,
Data Analyst,Business Analyst Internship,Mphesula Trading Enterprises,Rustenburg,NW,ZA,en,"Rustenburg, North West",Indeed,09/09/2019 08:11,Create detailed documentation on the <b>data</b> architecture to be leveraged in reporting and strategic analysis. Analyze <b>data</b> surrounding the various aspects of the…,http://www.indeed.co.za/viewjob?jk=e08ceee898cb1f82&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZieyichK1c84SOZe0-8sAr0&indpubnum=9091824477922251&atk=1dlmkgf4lf370801,"indeed_clk(this,'3685');",-25.66667,27.25,e08ceee898cb1f82,FALSE,FALSE,TRUE,"Rustenburg, North West",17 days ago,
Network Engineer,Civil Engineer,Network Recruitment,Johannesburg North,GP,ZA,en,"Johannesburg North, Gauteng",Network Recruitment,09/09/2019 08:49,"Perform engineering duties in planning, designing, and overseeing construction and maintenance of building structures, and facilities, such as roads, railroads,…",http://www.indeed.co.za/viewjob?jk=77ce4305b0432134&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdC8H_rRLJjWFl55DIZ4MEA0&indpubnum=9091824477922251&atk=1dlmlhs53ovv9801,"indeed_clk(this,'8355');",-26.043566,27.976135,77ce4305b0432134,FALSE,FALSE,FALSE,"Johannesburg North, Gauteng",17 days ago,
Data Analyst,Analyst Programmer Internship,Mphesula Trading Enterprises,Rustenburg,NW,ZA,en,"Rustenburg, North West",Indeed,09/09/2019 08:58,"Support to the ERP System Administrator and System <b>Analysts</b>. MSSQL code) and working with <b>data</b> in relational databases like SQL Server, MySQL etc.",http://www.indeed.co.za/viewjob?jk=d998af8390cd02bd&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZs8PQWGYGL9aQW6yd68kE0I&indpubnum=9091824477922251&atk=1dlmkgfqef1df800,"indeed_clk(this,'4381');",-25.66667,27.25,d998af8390cd02bd,FALSE,FALSE,TRUE,"Rustenburg, North West",17 days ago,
Data Analyst,BI Analyst / Developer,Exceed Human Resource Consultants,Cape Town,WC,ZA,en,"Cape Town, Western Cape",JobVine.co.za,09/09/2019 08:58,"Identify source <b>data</b>, source systems and <b>data</b> mapping required to deliver BI solutions. We are looking for an experienced BI <b>Analyst</b> Developer with in-depth…",http://www.indeed.co.za/viewjob?jk=52f22219aa5f50fb&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZkH87Kkea0yDvYs4aYPsncQ&indpubnum=9091824477922251&atk=1dlmkgbr2f10r800,"indeed_clk(this,'305');",-33.91667,18.41667,52f22219aa5f50fb,FALSE,FALSE,FALSE,"Cape Town, Western Cape",17 days ago,
Network Engineer,Technical Support Engineer Internship,Mphesula Trading Enterprises,Rustenburg,NW,ZA,en,"Rustenburg, North West",Indeed,09/09/2019 09:03,"Take responsibility and endeavor to keep CipherWave computers, <b>network</b> equipment’s and other machinery. Proactively monitor and report on <b>network</b> and system…",http://www.indeed.co.za/viewjob?jk=9523379a8fd65687&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdHRBUxqV-L_Kxn-d23xwG-s&indpubnum=9091824477922251&atk=1dlmli0qqole1800,"indeed_clk(this,'3145');",-25.66667,27.25,9523379a8fd65687,FALSE,FALSE,TRUE,"Rustenburg, North West",17 days ago,
Data Analyst,Systems Analyst Internship,Mphesula Trading Enterprises,Rustenburg,NW,ZA,en,"Rustenburg, North West",Indeed,09/09/2019 09:18,"Ability to create standards documents, <b>data</b> design documents and system diagrams. Defines site objectives by analyzing user requirements, envisioning system…",http://www.indeed.co.za/viewjob?jk=aa0a320a64f38d3b&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZs8PQWGYGL9aQW6yd68kE0I&indpubnum=9091824477922251&atk=1dlmkgfqef1df800,"indeed_clk(this,'4381');",-25.66667,27.25,aa0a320a64f38d3b,FALSE,FALSE,TRUE,"Rustenburg, North West",17 days ago,
Data Analyst,Product Sourcing Analyst Internship,Mphesula Trading Enterprises,Rustenburg,NW,ZA,en,"Rustenburg, North West",Indeed,09/09/2019 11:12,Research internal and external <b>data</b> to determine market pricing guidelines. Sourcing of products using the internet and qualified platforms.,http://www.indeed.co.za/viewjob?jk=a2bd340b1b7404b8&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZs8PQWGYGL9aQW6yd68kE0I&indpubnum=9091824477922251&atk=1dlmkgfqef1df800,"indeed_clk(this,'4381');",-25.66667,27.25,a2bd340b1b7404b8,FALSE,FALSE,TRUE,"Rustenburg, North West",17 days ago,
Data Analyst,"Test Analyst, IT Online",Future Careers,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Future Careers,09/09/2019 12:23,ISEB/ISTQB Advanced Test <b>Analyst</b> Certification. Prepare the test setup and <b>data</b>. Ensure test <b>data</b> are kept up to date. Duties (will include but not limited to):,http://www.indeed.co.za/viewjob?jk=d8c90ddd99f3da3e&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZh-YX-wD0SlpmCSARE5EhzI&indpubnum=9091824477922251&atk=1dlmkgh41f1b3802,"indeed_clk(this,'5713');",-33.91667,18.41667,d8c90ddd99f3da3e,FALSE,FALSE,TRUE,"Cape Town, Western Cape",17 days ago,
Data Analyst,Team Leader (Business/System Analysis - Postilion),FinIT Select Staffing,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Indeed,09/09/2019 13:00,"Understanding transaction <b>data</b> element (Xml). Manage <b>data</b> for clients and facilitate in reporting. Migrating <b>data</b> to and from Flat File, DB, Spreadsheets.",http://www.indeed.co.za/viewjob?jk=5ce5fa149dc004fb&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZokfQOvhPpWw-1x7HCkFTXk&indpubnum=9091824477922251&atk=1dlmkghp2ole1800,"indeed_clk(this,'6386');",-33.91667,18.41667,5ce5fa149dc004fb,FALSE,FALSE,TRUE,"Cape Town, Western Cape",17 days ago,
Network Engineer,GSAP - Technical Support Engineer I - French/German,DELL,القاهرة,C,EG,en,القاهرة,Dell,09/09/2019 14:11,"As a Technical Support <b>Engineer</b> (TSE I), you are developed through a structured program that combines intensive training and on-the-job mentored experience.",http://eg.indeed.com/viewjob?jk=f621fd6684ce6342&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav8EMRwYcTJDSbqHLJiHNrh9lNLuvnUCv3szicr8j-YF44YaVjopqMOwvtF5Jj1y_1Q&indpubnum=9091824477922251&atk=1dlmli6nkolng800,"indeed_clk(this,'9187');",30.06263,31.24967,f621fd6684ce6342,FALSE,FALSE,FALSE,القاهرة,منذ 17 يوم,
Network Engineer,Senior System Engineer & Full-Stack Developer,Datafin IT Recruitment,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Datafin IT Recruitment,09/09/2019 14:43,Experience with office <b>network</b> infrastructure would be a bonus. An online hospitality eCommerce company seeks the expertise of a highly skilled Senior System…,http://www.indeed.co.za/viewjob?jk=248f38e000586324&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdEhVU5OMsyiEhk5Kl1ctBJE&indpubnum=9091824477922251&atk=1dlmlhupfole1800,"indeed_clk(this,'1054');",-33.91667,18.41667,248f38e000586324,FALSE,FALSE,FALSE,"Cape Town, Western Cape",16 days ago,
Network Engineer,Senior Information Security Engineer,Galix Networking,Roodepoort,GP,ZA,en,"Roodepoort, Gauteng",Indeed,09/09/2019 15:37,"1.1.14 Experience with the design andconfiguration of a <b>network</b> DMZ. 1.1.3 Solid technical troubleshootingskills, i.e. both for security and network…",http://www.indeed.co.za/viewjob?jk=4d730f6a48906d3c&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdHoyiMHsyuCvUzZW0-OCwBA&indpubnum=9091824477922251&atk=1dlmli054ngl3800,"indeed_clk(this,'2452');",-26.1625,27.8725,4d730f6a48906d3c,FALSE,FALSE,TRUE,"Roodepoort, Gauteng",16 days ago,
Network Engineer,Substation / Automation Engineer,GE Renewable Energy,القاهرة,C,EG,en,القاهرة,General Electric,09/09/2019 15:50,"Ability to understand, establish and verify DCS System Architecture and LAN <b>Network</b>. Develop the local technical team for both Automation SAS System and Support…",http://eg.indeed.com/viewjob?jk=f351db5b9191ff07&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav8EMRwYcTJDSbqHLJiHNrh9lNLuvnUCv3szicr8j-YF47ES5uzZmeD8FuAsJj2RPUg&indpubnum=9091824477922251&atk=1dlmli80ff1b3801,"indeed_clk(this,'495');",30.06263,31.24967,f351db5b9191ff07,FALSE,FALSE,FALSE,القاهرة,منذ 16 يوم,
Network Engineer,Commissioning Lead,,Lagos,LA,NG,en,Lagos,NG Careers,09/09/2019 16:03,"Limited experience of RSView ME and SE, RS <b>Networks</b>. Participate in the Company’s mentoring scheme for new <b>Engineers</b> and young graduates.",http://ng.indeed.com/viewjob?jk=f9e6a9d7d0eca2b3&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vitcVaufXQz65y0e7uBWkrzxt0p7UwqIy1H80Nf_itq4&indpubnum=9091824477922251&atk=1dlmlibbano6d800,"indeed_clk(this,'3913');",6.45407,3.39467,f9e6a9d7d0eca2b3,FALSE,FALSE,FALSE,Lagos,16 days ago,
Network Engineer,NETWORK MANAGER / TIER 3 NETWORK ENGINEER - KNYSNA,K&S Labour Law Practitioners,Knysna,WC,ZA,en,"Knysna, Western Cape",Indeed,09/09/2019 16:53,"Managing of small <b>network</b> team. OSPF, BGP, Bandwidth Management, Well acquainted with OSPF <b>network</b> structure, QoS,. Mikrotik – _min_ 5 Year Experience.",http://www.indeed.co.za/viewjob?jk=bc18e0b17e5dce87&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdHoyiMHsyuCvUzZW0-OCwBA&indpubnum=9091824477922251&atk=1dlmli054ngl3800,"indeed_clk(this,'2452');",-34.03627,23.04713,bc18e0b17e5dce87,FALSE,FALSE,TRUE,"Knysna, Western Cape",16 days ago,
Network Engineer,Technical Sales Representative,TrudyQ Consulting,Cape Town,WC,ZA,en,"Cape Town, Western Cape",TrudyQ Consulting,09/09/2019 17:04,"Establish a dedicated distributor <b>network</b> within the industrial, commercial and domestic segments. Target sales activities towards architects, <b>engineers</b>, owners…",http://www.indeed.co.za/viewjob?jk=c18d6b43b2695849&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdOzXEmy-Bd7Tetz0nwuFsoc&indpubnum=9091824477922251&atk=1dlmlhrg1f0bg801,"indeed_clk(this,'7681');",-33.91667,18.41667,c18d6b43b2695849,FALSE,FALSE,FALSE,"Cape Town, Western Cape",16 days ago,
Network Engineer,Cloud Security Lead,Barrett's Recruitment /Workhouse,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Indeed,09/09/2019 17:17,Virtual machines and <b>networks</b>) to specified guidelines. Implement <b>Network</b> Security Groups and other isolation methods to prevent lateral movement.,http://www.indeed.co.za/viewjob?jk=b100ec6575c1f2c2&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdEmZc3Hf-vDo2TU7RINFg80&indpubnum=9091824477922251&atk=1dlmli26eovv9800,"indeed_clk(this,'4542');",-33.91667,18.41667,b100ec6575c1f2c2,FALSE,FALSE,TRUE,"Cape Town, Western Cape",16 days ago,
Network Engineer,"Sales Manager – Cape Town, South Africa",ABB,Cape Town,WC,ZA,en,"Cape Town, Western Cape",ABB,09/09/2019 17:22,"Ensure adherence to ABB internal rules and fruitful collaboration across the global <b>network</b>. Select, establish and lead sales team, allocate budget and…",http://www.indeed.co.za/viewjob?jk=21004a6c73a1b015&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdAumJKbDWQGYGsokH1E9N8A&indpubnum=9091824477922251&atk=1dlmlhpgjf370800,"indeed_clk(this,'5650');",-33.91667,18.41667,21004a6c73a1b015,FALSE,FALSE,FALSE,"Cape Town, Western Cape",16 days ago,
Data Analyst,BEE Analyst,ResRecruit- Recruitment Agency,Port Elizabeth,EC,ZA,en,"Port Elizabeth, Eastern Cape",Indeed,09/09/2019 17:26,Summarize <b>data</b> for review by Verification Manager. Act in the capacity of <b>Analyst</b> as defined by SANAS R47. Conduct BEE Verifications for clients in accordance…,http://www.indeed.co.za/viewjob?jk=00c355d746dbf1f3&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZs8PQWGYGL9aQW6yd68kE0I&indpubnum=9091824477922251&atk=1dlmkgfqef1df800,"indeed_clk(this,'4381');",-33.9602,25.6244,00c355d746dbf1f3,FALSE,FALSE,TRUE,"Port Elizabeth, Eastern Cape",16 days ago,
Data Analyst,BEE Analyst,ResRecruit- Recruitment Agency,Durban,ZN,ZA,en,"Durban, KwaZulu-Natal",Indeed,09/09/2019 17:32,Summarize <b>data</b> for review by Verification Manager. Act in the capacity of <b>Analyst</b> as defined by R47 Appendix A.,http://www.indeed.co.za/viewjob?jk=b0c60e7df461f7d1&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZieyichK1c84SOZe0-8sAr0&indpubnum=9091824477922251&atk=1dlmkgf4lf370801,"indeed_clk(this,'3685');",-29.85,31.01667,b0c60e7df461f7d1,FALSE,FALSE,TRUE,"Durban, KwaZulu-Natal",16 days ago,
Network Engineer,Software Engineer(Java/Oracle) - Investment Banking,Be Different Recruitment,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Be Different Recruitment,09/09/2019 19:07,One of the biggest banks in the country is urgently looking for Software <b>Engineer</b> - Investment Banking to help us guarantee exceptional client service and…,http://www.indeed.co.za/viewjob?jk=9d41287afe40e898&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdKe--a9hgjvTF8whVw2nvuI&indpubnum=9091824477922251&atk=1dlmli2s6bmqo801,"indeed_clk(this,'5238');",-26.20227,28.04363,9d41287afe40e898,FALSE,FALSE,TRUE,"Johannesburg, Gauteng",16 days ago,
Data Analyst,RETAIL DATA ANALYST,Acuity Consultants,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Acuity Consultants,09/09/2019 19:08,As a data-centric Online Retailer they have vast quantities of <b>data</b> and therefore provide <b>Data</b> <b>Analysts</b> with ongoing challenges to deliver insight from one of…,http://www.indeed.co.za/viewjob?jk=1603a44983409e25&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZieyichK1c84SOZe0-8sAr0&indpubnum=9091824477922251&atk=1dlmkgf4lf370801,"indeed_clk(this,'3685');",-33.91667,18.41667,1603a44983409e25,FALSE,FALSE,TRUE,"Cape Town, Western Cape",16 days ago,
