Role,City,Count,latitude,longitude
Engineer,Aberdeen,1,39.50956,-76.16412
Engineer,Tulsa,1,36.15398,-95.99278
Engineer,Glendale,1,34.19121,-118.23152
Engineer,Woodcliff Lake,1,41.02343,-74.06653
Engineer,Dahlgren,1,38.33124,-77.05109
Engineer,Eastlake,1,41.65394,-81.45039
Engineer,Rochester,1,43.174164,-77.6565
Engineer,Acworth,1,34.06593,-84.67688
Engineer,Irvine,1,33.64852,-117.82136
Engineer,Longview,1,32.435844,-94.702896
Engineer,Waltham,1,42.407578,-71.27474
Engineer,Sparta,1,35.931618,-85.469696
Engineer,Havana,1,30.517633,-84.464615
Engineer,Tysons,1,38.95582,-77.23479
Engineer,Livonia,1,42.37135,-83.395935
Engineer,Spokane,1,47.692677,-117.62609
Engineer,Pleasanton,1,37.66243,-121.87468
Engineer,Ann Arbor,1,42.27756,-83.74088
Engineer,Fife,1,47.23836,-122.36202
Engineer,Augusta,1,33.47097,-81.97484
Engineer,Saco,1,43.529816,-70.415924
Engineer,Dayton,1,30.046572,-94.88814
Engineer,Santa Barbara,1,34.431625,-119.72413
Engineer,Washougal,1,45.58262,-122.35342
Engineer,Kansas City,1,39.10035,-94.576775
Engineer,Mossville,1,40.8192,-89.5666
Engineer,Bellingham,1,48.75955,-122.48822
Engineer,Auburndale,1,28.072407,-81.80446
Engineer,Henderson,1,36.00945,-115.04922
Engineer,Parsippany,1,40.859386,-74.41342
Engineer,Miles City,1,46.406006,-105.84719
Engineer,Seattle,1,47.60621,-122.33207
Engineer,Kirkland,1,47.678047,-122.209465
Engineer,Hillsboro,1,45.552902,-122.92908
Production Manager,Houston,6,29.881767,-95.36234
Production Manager,New York,5,40.71427,-74.00597
Production Manager,Kent,3,41.132397,-81.37139
Production Manager,Austin,3,30.26715,-97.74306
Production Manager,Sparks,3,39.545002,-119.47079
Production Manager,Lexington,3,33.98154,-81.23621
Production Manager,Ontario,2,44.02655,-116.96294
Production Manager,Brunswick,2,31.178679,-81.48902
Production Manager,Carpinteria,2,34.39888,-119.51846
Production Manager,Chicago,2,41.88674,-87.629845
Production Manager,Lebanon,2,36.20811,-86.2911
Production Manager,Phoenix,2,33.44838,-112.07404
Production Manager,Corona,2,33.87529,-117.56644
Production Manager,Greenville,2,35.61266,-77.36635
Production Manager,Port Huron,2,42.97086,-82.42491
Production Manager,Chatsworth,2,34.247528,-118.60097
Production Manager,Charlotte,2,35.22709,-80.84313
Production Manager,Saint Petersburg,2,27.77086,-82.67927
Production Manager,Fort Worth,2,32.72541,-97.32085
Production Manager,Salem,2,38.60561,-86.10109
Production Manager,Washington,2,38.89511,-77.03637
Production Manager,Springfield,2,38.78928,-77.1872
Production Manager,Portland,2,45.510918,-122.73177
Production Manager,Princeton,2,40.34872,-74.65905
Production Manager,Agawam,1,42.08347,-72.59629
Production Manager,Norfolk,1,36.84681,-76.28522
Production Manager,Grants Pass,1,42.43358,-123.318306
Production Manager,St. Louis,1,38.62727,-90.19789
Production Manager,Issaquah,1,47.5301,-122.03262
Production Manager,Leominster,1,42.53083,-71.70838
Production Manager,LaSalle,1,41.33337,-89.09175
Production Manager,Perry,1,41.771046,-81.17957
Production Manager,Maxton,1,34.73516,-79.34893
Production Manager,Chesterfield,1,37.37709,-77.50499
Production Manager,Boston,1,42.35843,-71.05977
Production Manager,Grand Rapids,1,42.894485,-85.54785
Production Manager,Los Angeles,1,34.05223,-118.24368
Production Manager,San Antonio,1,29.44113,-98.44598
Production Manager,Raleigh,1,35.7721,-78.63861
Production Manager,McPherson,1,38.37084,-97.66421
Production Manager,Northville,1,42.43115,-83.48327
Production Manager,DeKalb,1,41.92994,-88.75136
Production Manager,Grass Valley,1,39.21906,-121.06106
Production Manager,Summerville,1,33.0185,-80.17565
Production Manager,Saint Augustine,1,29.909792,-81.41336
Production Manager,Harrisburg,1,40.2737,-76.88442
Production Manager,San Diego,1,32.71533,-117.15726
Production Manager,Mount Vernon,1,48.42122,-122.33405
Production Manager,Wyandotte,1,36.868954,-94.62729
Production Manager,Tipp City,1,39.97743,-84.205696
Production Manager,Halsey,1,44.38401,-123.10981
Production Manager,College Station,1,30.59625,-96.29149
Production Manager,Beaverton,1,45.48706,-122.80371
Production Manager,Albany,1,42.65218,-73.77858
Production Manager,Wayne,1,40.92538,-74.27654
Production Manager,Anacortes,1,48.503933,-122.60406
Production Manager,Thomasville,1,35.88264,-80.08199
Production Manager,Industry,1,34.01973,-117.95868
Production Manager,Danville,1,36.597305,-79.41594
Production Manager,Sandston,1,37.50738,-77.34419
Production Manager,Montpelier,1,41.58192,-84.56036
Production Manager,Vancouver,1,45.63873,-122.66149
Production Manager,Zeeland,1,42.81252,-86.01865
Production Manager,Redwood City,1,37.53607,-122.258865
Production Manager,Santa Cruz,1,36.964336,-121.99804
Production Manager,Sumner,1,47.20316,-122.2404
Production Manager,Newton,1,35.692776,-81.26294
Production Manager,Riverside,1,33.960075,-117.451706
Production Manager,Fort Myers,1,26.464191,-81.77302
Production Manager,Wilmington,1,39.794277,-75.534325
Production Manager,Friendly,1,39.51591,-81.05928
Production Manager,Rochester,1,43.15048,-77.56911
Production Manager,Meriden,1,41.53815,-72.80704
Production Manager,Hendersonville,1,35.31873,-82.46095
Production Manager,Philadelphia,1,39.95234,-75.16379
Production Manager,Columbus,1,39.96118,-82.99879
Production Manager,New Castle,1,39.685898,-75.613235
Production Manager,Hatfield,1,40.27983,-75.29934
Production Manager,Crystal Springs,1,31.990503,-90.3549
Production Manager,Hollywood,1,26.010233,-80.14631
Production Manager,Downers Grove,1,41.79098,-88.05456
Production Manager,Hillsboro,1,45.535156,-122.95626
Production Manager,Blue Springs,1,39.0177,-94.31064
Production Manager,Orlando,1,28.502932,-81.4417
Production Manager,Kingsport,1,36.54843,-82.56182
Production Manager,Golden,1,39.75554,-105.2211
Production Manager,Georgetown,1,30.617252,-97.68448
Production Manager,Memphis,1,35.0966,-90.11097
Production Manager,New Baltimore,1,39.98591,-78.7728
Production Manager,Lake Butler,1,28.50167,-81.54091
Production Manager,Baton Rouge,1,30.45075,-91.15455
Production Manager,Gallatin,1,36.389877,-86.454094
Production Manager,Arlington,1,38.88101,-77.10428
Production Manager,Mountain View,1,37.38605,-122.08385
Production Manager,Bloomington,1,44.822598,-93.34154
Production Manager,Gresham,1,45.49818,-122.43148
Production Manager,Camas,1,45.614292,-122.41346
Production Manager,Hobbs,1,32.70261,-103.13604
Production Manager,Irving,1,32.81402,-96.94889
Production Manager,Greensboro,1,36.068127,-79.77081
Production Manager,Hixson,1,35.146168,-85.22497
Production Manager,Fort Pierce,1,27.44671,-80.32561
Production Manager,Hauppauge,1,40.81608,-73.25757
Production Manager,New Hope,1,45.03802,-93.38662
Production Manager,Ponca City,1,36.70698,-97.08559
Production Manager,Parker,1,39.54093,-104.792114
Production Manager,Pueblo,1,38.278984,-104.49584
Production Manager,Allentown,1,40.604202,-75.48115
Production Manager,Mason City,1,43.15357,-93.20104
Production Manager,Barrington,1,39.867012,-75.05105
Production Manager,Nashville,1,36.177223,-86.80682
Production Manager,Smyrna,1,35.98284,-86.5186
Production Manager,Petaluma,1,38.2292,-122.5925
Production Manager,Bingen,1,45.7086,-121.4594
Production Manager,Madison,1,43.075706,-89.52401
Production Manager,Utica,1,43.1009,-75.23266
Production Manager,East Windsor,1,40.26823,-74.54891
Production Manager,Irvine,1,33.66946,-117.82311
Production Manager,Chattanooga,1,35.04563,-85.30968
Production Manager,Las Vegas,1,36.12436,-115.14508
Production Manager,Spokane Valley,1,47.67323,-117.23937
Production Manager,Monroe,1,47.85538,-121.97096
Production Manager,Carlsbad,1,33.15809,-117.35059
Production Manager,Warren,1,42.21259,-72.19119
Production Manager,Hartford,1,41.76272,-72.6804
Production Manager,Odessa,1,31.84568,-102.36764
Production Manager,Township of Brick,1,40.08635,-74.11822
Production Manager,Wakefield,1,42.520954,-71.049164
Production Manager,Pearland,1,29.548506,-95.23225
Production Manager,New Berlin,1,43.0048,-88.1238
Production Manager,New Hampton,1,41.41843,-74.424034
Production Manager,Reedsville,1,40.66396,-77.59583
Production Manager,Franklin,1,35.903767,-86.87423
Production Manager,Bridgman,1,41.9431,-86.55697
Production Manager,Tuscaloosa,1,33.171623,-87.49899
Production Manager,York,1,39.9626,-76.72774
Production Manager,Holland,1,42.79265,-86.1073
Production Manager,Fort Atkinson,1,42.92889,-88.83705
Production Manager,Angola,1,41.66718,-84.98964
Production Manager,Mooresville,1,35.58486,-80.81007
Production Manager,Suwanee,1,34.05149,-84.0713
Production Manager,Camp Hill,1,40.23981,-76.91997
Production Manager,Milpitas,1,37.44581,-121.91586
Production Manager,Orange,1,30.081944,-93.75806
Production Manager,Kirkland,1,47.64666,-122.20124
Production Manager,Longview,1,32.435844,-94.702896
Production Manager,Baltimore,1,39.29038,-76.61219
Production Manager,Eau Claire,1,44.81135,-91.49849
Production Manager,Elizabethtown,1,37.684193,-85.92288
Production Manager,Tempe,1,33.43175,-111.93813
Production Manager,Toledo,1,41.66394,-83.55521
Production Manager,Dayton,1,39.866207,-84.13543
Production Manager,Denver,1,39.73915,-104.9847
Production Manager,Ypsilanti,1,42.24115,-83.61299
Production Manager,Brighton,1,42.54609,-83.796715
Production Manager,Willard,1,41.05311,-82.72629
Production Manager,Rocky Mount,1,35.93821,-77.79053
Production Manager,Kansas City,1,39.08439,-94.58454
Production Manager,Richmond,1,37.55376,-77.46026
Production Manager,Anderson,1,34.50344,-82.65013
Production Manager,New Orleans,1,29.95465,-90.07507
Production Manager,Portsmouth,1,43.07176,-70.76255
Production Manager,Seattle,1,47.60621,-122.33207
Production Manager,North Tonawanda,1,43.053135,-78.84515
Electrical Engineer,San Diego,9,32.71533,-117.15726
Electrical Engineer,Houston,7,29.846144,-95.12783
Electrical Engineer,Austin,4,30.480923,-97.797356
Electrical Engineer,Boston,3,42.34493,-71.101616
Electrical Engineer,Dallas,3,32.828632,-96.8427
Electrical Engineer,Charlotte,3,35.22709,-80.84313
Electrical Engineer,Buffalo,2,42.908043,-78.75113
Electrical Engineer,Bellevue,2,47.61038,-122.20068
Electrical Engineer,Fort Meade,2,39.10968,-76.73694
Electrical Engineer,Sunnyvale,2,37.37488,-122.01444
Electrical Engineer,Seattle,2,47.60621,-122.33207
Electrical Engineer,Somerville,2,42.3876,-71.0995
Electrical Engineer,Brooklyn,2,40.612194,-73.94427
Electrical Engineer,Metairie,2,30.013645,-90.154465
Electrical Engineer,Plymouth,2,43.76501,-87.98369
Electrical Engineer,Atlanta,2,33.749,-84.38798
Electrical Engineer,Arlington,2,38.88101,-77.10428
Electrical Engineer,New York,2,40.71427,-74.00597
Electrical Engineer,Chicago,2,41.85003,-87.65005
Electrical Engineer,Phoenix,2,33.44838,-112.07404
Electrical Engineer,Pittsburgh,2,40.44062,-79.99589
Electrical Engineer,Rochester,2,44.05193,-92.49512
Electrical Engineer,Torrance,2,33.829914,-118.31453
Electrical Engineer,Hermitage,1,41.19789,-80.46944
Electrical Engineer,San Francisco,1,37.782593,-122.409515
Electrical Engineer,Charlestown,1,42.383266,-71.07357
Electrical Engineer,Fontana,1,34.093647,-117.46042
Electrical Engineer,Watertown,1,42.37093,-71.18283
Electrical Engineer,Syracuse,1,43.04812,-76.14742
Electrical Engineer,Redmond,1,47.67399,-122.12151
Electrical Engineer,Chatsworth,1,34.242554,-118.57769
Electrical Engineer,La Puente,1,34.02822,-117.937996
Electrical Engineer,Fort Worth,1,32.72541,-97.32085
Electrical Engineer,Doylestown,1,40.31011,-75.12989
Electrical Engineer,Baldwinsville,1,43.170135,-76.31177
Electrical Engineer,Tempe,1,33.41477,-111.90931
Electrical Engineer,Concord,1,42.456444,-71.37096
Electrical Engineer,Annapolis Junction,1,39.12287,-76.78757
Electrical Engineer,Burlington,1,40.07026,-74.84154
Electrical Engineer,Issaquah,1,47.53348,-122.0687
Electrical Engineer,Denver,1,39.73915,-104.9847
Electrical Engineer,Mount Pleasant,1,42.69786,-87.91746
Electrical Engineer,Logan,1,41.765667,-111.85175
Electrical Engineer,Danbury,1,41.39482,-73.45401
Electrical Engineer,Burbank,1,34.18084,-118.30897
Electrical Engineer,St. Louis,1,38.592857,-90.22401
Electrical Engineer,Georgetown,1,30.61217,-97.68112
Electrical Engineer,San Jose,1,37.336533,-121.89953
Electrical Engineer,Marshall,1,42.266476,-84.97165
Electrical Engineer,East Bend,1,36.21755,-80.52009
Electrical Engineer,Fort Hunter Liggett,1,35.95223,-121.23065
Electrical Engineer,Lombard,1,41.84482,-88.024734
Electrical Engineer,Detroit,1,42.33143,-83.04575
Electrical Engineer,Minooka,1,41.45531,-88.26173
Electrical Engineer,Auburn,1,32.555706,-85.54504
Electrical Engineer,Cockeysville,1,39.47866,-76.649704
Electrical Engineer,Industry,1,34.01973,-117.95868
Electrical Engineer,Tucson,1,32.22174,-110.92648
Electrical Engineer,Beaumont,1,30.08605,-94.10185
Electrical Engineer,Fort Collins,1,40.58526,-105.08442
Electrical Engineer,Miami,1,25.77427,-80.19366
Electrical Engineer,Bethlehem,1,40.675205,-75.38235
Electrical Engineer,Brea,1,33.91668,-117.90006
Electrical Engineer,Paducah,1,37.08339,-88.60005
Electrical Engineer,Anaheim,1,33.83529,-117.9145
Electrical Engineer,Bristol,1,41.67176,-72.94927
Electrical Engineer,Wilmington,1,42.600254,-71.16135
Electrical Engineer,Kent,1,47.38093,-122.23484
Electrical Engineer,Marion,1,41.709023,-70.77387
Electrical Engineer,Guaynabo,1,18.35745,-66.111
Electrical Engineer,Oak Creek,1,42.9118,-87.921906
Electrical Engineer,Raymond,1,40.33478,-83.46576
Electrical Engineer,De Pere,1,44.42257,-88.060234
Electrical Engineer,Livonia,1,42.43255,-83.41814
Electrical Engineer,Kiel,1,43.912304,-88.04195
Electrical Engineer,Murray,1,36.6233,-88.301
Electrical Engineer,Round Lake,1,42.35336,-88.09341
Electrical Engineer,Upton,1,40.8694,-72.8872
Electrical Engineer,Greenville,1,35.654,-77.3394
Electrical Engineer,Camden,1,36.333,-76.1665
Electrical Engineer,Charleston,1,32.77657,-79.93092
Electrical Engineer,Huntsville,1,34.73037,-86.5861
Electrical Engineer,Cartersville,1,34.22847,-84.78953
Electrical Engineer,Pocasset,1,41.707405,-70.58406
Electrical Engineer,Santa Ana,1,33.74557,-117.86783
Electrical Engineer,Garland,1,32.936005,-96.62652
Electrical Engineer,Holland,1,42.779465,-86.11062
Electrical Engineer,Fort Wayne,1,41.1306,-85.12886
Electrical Engineer,Albuquerque,1,35.118427,-106.6167
Electrical Engineer,North Kingstown,1,41.5501,-71.46617
Electrical Engineer,Sturgeon Bay,1,44.816692,-87.38294
Electrical Engineer,Jackson,1,35.61452,-88.81395
Electrical Engineer,Clearwater,1,27.963324,-82.79002
Electrical Engineer,Fort Washington,1,40.137108,-75.20449
Electrical Engineer,Erie,1,42.12922,-80.08506
Electrical Engineer,Norcross,1,33.961823,-84.19868
Electrical Engineer,Littleton,1,39.58206,-104.99196
Electrical Engineer,Vergennes,1,44.16728,-73.25401
Electrical Engineer,Clifton,1,40.84687,-74.16089
Electrical Engineer,South Burlington,1,44.46699,-73.17096
Electrical Engineer,Waltham,1,42.37649,-71.23561
Electrical Engineer,Jessup,1,41.463947,-75.5524
Electrical Engineer,Natick,1,42.313377,-71.335594
Electrical Engineer,Birmingham,1,33.52066,-86.80249
Electrical Engineer,Avon,1,39.63137,-106.52225
Electrical Engineer,Greensboro,1,36.07264,-79.79198
Electrical Engineer,Albany,1,42.65258,-73.75623
Electrical Engineer,Cleveland,1,41.502724,-81.66796
Electrical Engineer,Nashville,1,36.177223,-86.80682
Electrical Engineer,Portland,1,45.52345,-122.67621
Electrical Engineer,Sacramento,1,38.58157,-121.4944
Electrical Engineer,Richland,1,46.34386,-119.27239
Electrical Engineer,Sun Prairie,1,43.209846,-89.18214
Electrical Engineer,Fitzwilliam,1,42.78064,-72.14175
Electrical Engineer,Canton,1,42.30865,-83.48216
Electrical Engineer,Salt Lake City,1,40.757046,-111.88203
Electrical Engineer,Ithaca,1,42.433826,-76.51809
Electrical Engineer,San Fernando,1,34.28195,-118.43897
Electrical Engineer,San Antonio,1,29.42412,-98.49363
Electrical Engineer,Overland Park,1,38.955997,-94.682045
Electrical Engineer,Vancouver,1,45.63207,-122.67012
Electrical Engineer,Tampa,1,28.006933,-82.5414
Electrical Engineer,Springtown,1,32.960236,-97.68257
Electrical Engineer,Mountain Iron,1,47.533466,-92.617516
Electrical Engineer,Gregory,1,27.92224,-97.28999
Electrical Engineer,Hanscom AFB,1,42.45813,-71.27605
Electrical Engineer,Washington,1,38.89511,-77.03637
Electrical Engineer,Los Angeles,1,34.05353,-118.43031
Electrical Engineer,San Francisco Bay Area,1,37.82804,-122.29405
Electrical Engineer,Irvine,1,33.66946,-117.82311
Electrical Engineer,Schererville,1,41.47892,-87.45476
Electrical Engineer,Mountain View,1,37.42382,-122.08999
Electrical Engineer,Williamsburg,1,37.24759,-76.66429
Electrical Engineer,Franklin,1,42.08343,-71.39672
Electrical Engineer,Bradford,1,41.95611,-78.65305
Electrical Engineer,Bullhead City,1,35.073776,-114.5544
Electrical Engineer,Vernon,1,43.07951,-75.53934
Electrical Engineer,Laredo,1,27.50641,-99.50754
Electrical Engineer,Minneapolis,1,44.97997,-93.26384
Electrical Engineer,Columbus,1,39.97352,-83.04969
Electrical Engineer,Oklahoma City,1,35.511395,-97.513245
Electrical Engineer,East Fishkill,1,41.55343,-73.79569
Electrical Engineer,Milpitas,1,37.44581,-121.91586
Electrical Engineer,Moline,1,41.50968,-90.51437
Electrical Engineer,Santa Clara,1,37.352978,-121.95796
Electrical Engineer,Davis,1,38.540768,-121.74716
Electrical Engineer,Poway,1,32.96282,-117.03586
Electrical Engineer,Corona,1,33.862583,-117.5989
Electrical Engineer,Odessa,1,31.84568,-102.36764
Electrical Engineer,Tecumseh,1,41.96841,-83.96769
Electrical Engineer,Edinboro,1,41.898514,-80.22251
Electrical Engineer,Newark,1,40.73566,-74.17237
Electrical Engineer,Lowell,1,42.63342,-71.31617
Electrical Engineer,Fountain Valley,1,33.70918,-117.95367
Electrical Engineer,Deer Park,1,40.75906,-73.3255
Electrical Engineer,Melbourne,1,28.08363,-80.60811
Electrical Engineer,Princeton,1,37.368458,-81.09744
Electrical Engineer,Springfield,1,44.04624,-123.02203
Production Supervisor,Fort Worth,4,32.761814,-97.44599
Production Supervisor,Kansas City,3,39.08439,-94.58454
Production Supervisor,Irving,3,32.81402,-96.94889
Production Supervisor,Austin,3,30.26807,-97.74231
Production Supervisor,Rochester,3,41.065937,-86.216774
Production Supervisor,Dallas,3,32.78306,-96.80667
Production Supervisor,Clearwater,3,27.90168,-82.70915
Production Supervisor,Atlanta,2,33.826046,-84.35097
Production Supervisor,Houston,2,29.841675,-95.56055
Production Supervisor,Lebanon,2,39.379356,-84.24668
Production Supervisor,Neenah,2,44.18582,-88.46261
Production Supervisor,Tulsa,2,36.15398,-95.99278
Production Supervisor,Ferndale,2,42.45257,-83.11532
Production Supervisor,Gaylord,2,44.5574,-94.1992
Production Supervisor,Menomonee Falls,2,43.145603,-88.115776
Production Supervisor,Brighton,2,42.54609,-83.796715
Production Supervisor,Salt Lake City,2,40.757046,-111.88203
Production Supervisor,Greenville,2,34.85262,-82.39401
Production Supervisor,Milwaukee,2,43.0389,-87.90647
Production Supervisor,St. Louis,2,38.616417,-90.34963
Production Supervisor,Pontiac,2,42.63892,-83.29105
Production Supervisor,Hagerstown,1,39.64215,-77.75636
Production Supervisor,Perry,1,41.771046,-81.17957
Production Supervisor,Onalaska,1,43.88441,-91.23514
Production Supervisor,Cleburne,1,32.369156,-97.3486
Production Supervisor,Livermore,1,37.68187,-121.76801
Production Supervisor,Lima,1,40.69144,-84.12157
Production Supervisor,San Mateo,1,37.56299,-122.32553
Production Supervisor,San Dimas,1,34.0977,-117.817375
Production Supervisor,Holland,1,42.75216,-86.08031
Production Supervisor,Jackson,1,32.373325,-90.168076
Production Supervisor,Troy,1,42.60559,-83.14993
Production Supervisor,Concord,1,42.44211,-71.42667
Production Supervisor,Broken Arrow,1,36.0526,-95.79082
Production Supervisor,San Antonio,1,29.42412,-98.49363
Production Supervisor,Fall River,1,41.724483,-71.14477
Production Supervisor,Burlington,1,42.47809,-71.190216
Production Supervisor,Mooresville,1,35.58486,-80.81007
Production Supervisor,Raleigh,1,35.754707,-78.72256
Production Supervisor,Saline,1,42.16525,-83.78686
Production Supervisor,Van Nuys,1,34.215527,-118.47501
Production Supervisor,Plainfield,1,41.697735,-88.24375
Production Supervisor,Modesto,1,37.6391,-120.99688
Production Supervisor,Anaheim,1,33.83529,-117.9145
Production Supervisor,New Brunswick,1,40.48799,-74.44704
Production Supervisor,Dover,1,40.52062,-81.47401
